Status,Tag Code,State,Agency,Rearing Code,Location (Facility or Wild Stock),Year Brood,Stock,Ancestry,Species,Stage,Weight,Length,Year Released,Release Site,Date Last Released,Ad Clipped and Tagged,Total Released,Experiment Code,Region Released,Mark Code,Thermal Mark Hatch Code,Thermal Mark RBr,Mark ID,Comment (PSMFC)
TAGGED,1301020402,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.27,36,1992,LAKE BAY 223-40,4/29/1992,21292,11864131,E,2,AD,,,,
TAGGED,1301020414,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.22,34,1992,LAKE BAY 223-40,5/7/1992,20965,11829417,E,2,AD,,,,
TAGGED,1301020410,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.25,34,1992,LAKE BAY 223-40,5/7/1992,21218,12053577,E,2,AD,,,,
TAGGED,1301020405,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.23,36,1992,LAKE BAY 223-40,5/1/1992,22135,11991533,E,2,AD,,,,
TAGGED,1301020407,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.28,36,1992,LAKE BAY 223-40,5/3/1992,22454,12125144,E,2,AD,,,,
TAGGED,1301020406,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.28,36,1992,LAKE BAY 223-40,5/3/1992,21099,11863900,E,2,AD,,,,
TAGGED,1301020413,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.25,34,1992,LAKE BAY 223-40,5/14/1992,20986,11869422,E,2,AD,,,,
TAGGED,1301020411,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.28,34,1992,LAKE BAY 223-40,5/9/1992,21408,12091368,E,2,AD,,,,
TAGGED,1301020403,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.32,36,1992,LAKE BAY 223-40,4/29/1992,24123,12381206,E,2,AD,,,,
TAGGED,1301020404,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.29,36,1992,LAKE BAY 223-40,5/1/1992,21709,11978823,E,2,AD,,,,
TAGGED,1301020415,AK,PWSA,H,WALLY NOERENBERG,1991,WALLY NOERENBERG,,PINK,FED FRY     ,0.41,,1992,LAKE BAY 223-40,6/2/1992,10880,5298975,E,2,AD,,,,
NOT TAGGED,!12931VFDA01,AK,VFDA,H,SOLOMON GULCH,1991,WALLY NOERENBERG,,CHINOOK,SMOLT       ,12.12,113,1993,6.5 MILE CR 221-60,6/11/1993,0,196947,,2,NO MARK,,,,
TAGGED,1301020514,AK,VFDA,H,SOLOMON GULCH,1991,SOLOMON+NOERENBERG,CROOKED CR 221-60,CHUM,FED FRY     ,1.78,61,1992,SOLOMON GULCH 221-60,6/9/1992,42961,2690414,S,2,AD,,,,
NOT TAGGED,!12932VFDA01,AK,VFDA,H,SOLOMON GULCH,1991,SOLOMON GULCH 221-60,,COHO,SMOLT       ,21.38,127,1993,SOLOMON GULCH 221-60,6/23/1993,0,461388,,2,NO MARK,,,,
TAGGED,1301020506,AK,VFDA,H,SOLOMON GULCH,1991,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.44,37,1992,SOLOMON GULCH 221-60,5/6/1992,55557,29502525,E,2,AD,,,,
TAGGED,1301020507,AK,VFDA,H,SOLOMON GULCH,1991,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.75,46,1992,SOLOMON GULCH 221-60,6/4/1992,54631,30375140,E,2,AD,,,,
TAGGED,1301020510,AK,VFDA,H,SOLOMON GULCH,1991,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,0.8,50,1992,SOLOMON GULCH 221-60,6/8/1992,39169,20410534,E,2,AD,,,,
TAGGED,1301020512,AK,VFDA,H,SOLOMON GULCH,1991,SOLOMON GULCH 221-60,SIWASH CR,PINK,FED FRY     ,1.11,52,1992,SOLOMON GULCH 221-60,6/9/1992,11376,6614216,E,2,AD,,,,
TAGGED,312355,AK,PWSA,M,(M) GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.4,93,1994,SUMMIT LK 212-20,6/27/1994,10516,62860,,2,AD,,,,
TAGGED,312352,AK,PWSA,M,(M) GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.8,90,1994,SUMMIT LK 212-20,6/17/1994,10924,16542,,2,AD,,,,
TAGGED,312350,AK,PWSA,M,(M) GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.8,96,1994,SUMMIT LK 212-20,6/9/1994,10421,10777,,2,AD,,,,
TAGGED,312351,AK,PWSA,M,(M) GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.3,93,1994,SUMMIT LK 212-20,6/12/1994,11324,11408,,2,AD,,,,
TAGGED,312354,AK,PWSA,M,(M) GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.2,92,1994,SUMMIT LK 212-20,6/24/1994,10575,80022,,2,AD,,,,
TAGGED,312353,AK,PWSA,M,(M) GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.2,92,1994,SUMMIT LK 212-20,6/20/1994,10561,56667,,2,AD,,,,
TAGGED,1301020903,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.27,,1993,SAWMILL BAY 226-40,5/6/1993,11813,6981010,E,2,AD,,,,
TAGGED,1301020905,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.25,,1993,SAWMILL BAY 226-40,5/7/1993,11943,7168239,E,2,AD,,,,
TAGGED,1301020908,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.36,,1993,SAWMILL BAY 226-40,5/26/1993,11778,7045612,E,2,AD,,,,
TAGGED,1301020811,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.31,,1993,SAWMILL BAY 226-40,4/25/1993,13509,7976770,E,2,AD,,,,
TAGGED,1301020907,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.23,,1993,SAWMILL BAY 226-40,5/5/1993,11709,7111484,E,2,AD,,,,
TAGGED,1301020906,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.26,,1993,SAWMILL BAY 226-40,5/8/1993,12373,7363609,E,2,AD,,,,
TAGGED,1301020902,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.25,,1993,SAWMILL BAY 226-40,5/3/1993,11859,7006119,E,2,AD,,,,
TAGGED,1301020901,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.25,,1993,SAWMILL BAY 226-40,5/1/1993,13146,7975242,E,2,AD,,,,
TAGGED,1301020910,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.33,,1993,SAWMILL BAY 226-40,5/29/1993,11586,6916286,E,2,AD,,,,
TAGGED,1301020909,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.24,,1993,SAWMILL BAY 226-40,5/8/1993,11866,6975193,E,2,AD,,,,
TAGGED,1301020814,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.24,,1993,SAWMILL BAY 226-40,4/27/1993,13248,7975690,E,2,AD,,,,
TAGGED,1301020813,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.27,,1993,SAWMILL BAY 226-40,4/27/1993,13372,7992494,E,2,AD,,,,
TAGGED,1301020815,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.25,,1993,SAWMILL BAY 226-40,4/29/1993,13385,7975497,E,2,AD,,,,
TAGGED,1301020812,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.28,,1993,SAWMILL BAY 226-40,4/26/1993,13371,8178517,E,2,AD,,,,
TAGGED,1301020911,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.36,,1993,SAWMILL BAY 226-40,6/1/1993,11159,1695816,E,2,AD,,,,
TAGGED,1301020904,AK,PWSA,H,A F KOERNIG,1992,A F KOERNIG,,PINK,FED FRY     ,0.26,,1993,SAWMILL BAY 226-40,5/6/1993,11662,6999822,E,2,AD,,,,
TAGGED,1301020914,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.24,33,1993,CANNERY CR 222-50,5/11/1993,16618,9941026,E,2,AD,,,,
TAGGED,1301020915,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.23,,1993,CANNERY CR 222-50,5/16/1993,16808,10031625,E,2,AD,,,,
TAGGED,1301021002,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.23,,1993,CANNERY CR 222-50,5/12/1993,16055,9977249,E,2,AD,,,,
TAGGED,1301020913,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.25,33,1993,CANNERY CR 222-50,5/11/1993,16713,9982219,E,2,AD,,,,
TAGGED,1301021003,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.23,,1993,CANNERY CR 222-50,5/14/1993,16596,9974215,E,2,AD,,,,
TAGGED,1301021007,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.32,,1993,CANNERY CR 222-50,5/31/1993,16945,10162835,E,2,AD,,,,
TAGGED,1301021004,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.24,,1993,CANNERY CR 222-50,5/23/1993,16534,9967084,E,2,AD,,,,
TAGGED,1301021010,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.35,,1993,CANNERY CR 222-50,6/7/1993,16534,9996737,E,2,AD,,,,
TAGGED,1301021001,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.23,,1993,CANNERY CR 222-50,5/16/1993,16449,9974576,E,2,AD,,,,
TAGGED,1301021008,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.27,,1993,CANNERY CR 222-50,5/31/1993,16648,9957657,E,2,AD,,,,
TAGGED,1301020912,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.27,,1993,CANNERY CR 222-50,5/4/1993,16457,9951523,E,2,AD,,,,
TAGGED,1301021009,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.29,33,1993,CANNERY CR 222-50,6/3/1993,16802,10066503,E,2,AD,,,,
TAGGED,1301021005,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.28,,1993,CANNERY CR 222-50,5/26/1993,16767,10073962,E,2,AD,,,,
TAGGED,1301021006,AK,PWSA,H,CANNERY CREEK,1992,CANNERY CR,CANNERY CR,PINK,FED FRY     ,0.27,,1993,CANNERY CR 222-50,5/26/1993,16600,9973185,E,2,AD,,,,
NOT TAGGED,!12934PWSA07,AK,PWSA,H,GULKANA,1992,GULKANA R,,SOCKEYE,FED FRY     ,0.21,29,1993,CROSSWIND LK 212-20,5/28/1993,0,565378,,2,NO MARK,,,,
NOT TAGGED,!12934PWSA04,AK,PWSA,H,GULKANA,1992,GULKANA,,SOCKEYE,FED FRY     ,0.19,28,1993,CROSSWIND LK 212-20,5/28/1993,0,4450859,,2,NO MARK,,,,
TAGGED,312359,AK,PWSA,H,GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,8,99,1994,CROSSWIND LK 212-20,6/21/1994,11428,233589,C,2,AD,,,,
TAGGED,312357,AK,PWSA,H,GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,8.1,100,1994,CROSSWIND LK 212-20,6/6/1994,11273,81307,C,2,AD,,,,
TAGGED,312358,AK,PWSA,H,GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,8.3,102,1994,CROSSWIND LK 212-20,6/12/1994,11391,224459,C,2,AD,,,,
TAGGED,312356,AK,PWSA,H,GULKANA,1992,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,7.9,92,1994,CROSSWIND LK 212-20,6/3/1994,11457,61680,C,2,AD,,,,
NOT TAGGED,!12934PWSA06,AK,PWSA,H,GULKANA,1992,GULKANA R,,SOCKEYE,FED FRY     ,0.21,29,1993,PAXSON LK 212-20,5/28/1993,0,349325,,2,NO MARK,,,,
NOT TAGGED,!12934PWSA01,AK,PWSA,H,GULKANA,1992,GULKANA,,SOCKEYE,EMERGENT FRY,0.15,27,1993,PAXSON LK 212-20,6/24/1993,0,383871,,2,NO MARK,,,,
NOT TAGGED,!12934PWSA05,AK,PWSA,H,GULKANA,1992,GULKANA R,,SOCKEYE,EMERGENT FRY,0.16,27,1993,PAXSON LK 212-20,6/24/1993,0,259736,,2,NO MARK,,,,
NOT TAGGED,!12934PWSA02,AK,PWSA,H,GULKANA,1992,GULKANA,,SOCKEYE,FED FRY     ,0.19,28,1993,PAXSON LK 212-20,6/21/1993,0,4911146,,2,NO MARK,,,,
NOT TAGGED,!12934PWSA03,AK,PWSA,H,GULKANA,1992,GULKANA,,SOCKEYE,FED FRY     ,0.19,28,1993,SUMMIT LK 212-20,6/29/1993,0,2596077,,2,NO MARK,,,,
TAGGED,312346,AK,PWSA,H,MAIN BAY,1992,COGHILL LK,COGHILL LK,SOCKEYE,SMOLT       ,8.68,,1994,COGHILL R 223-30,5/31/1994,22237,889158,R,2,AD,,,,
TAGGED,312347,AK,PWSA,H,MAIN BAY,1992,ESHAMY LK,ESHAMY LK,SOCKEYE,SMOLT       ,7.65,,1994,ESHAMY R 225-30,5/28/1994,17311,691633,R,2,AD,,,,
TAGGED,312341,AK,PWSA,H,MAIN BAY,1992,ESHAMY LK,ESHAMY LK,SOCKEYE,SMOLT       ,6.43,,1994,MAIN BAY 225-20,5/28/1994,19070,761797,S,2,AD,,,,
TAGGED,312344,AK,PWSA,H,MAIN BAY,1992,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,6.38,,1994,MAIN BAY 225-20,5/30/1994,16280,652584,S,2,AD,,,,
TAGGED,312342,AK,PWSA,H,MAIN BAY,1992,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,9.4,,1994,MAIN BAY 225-20,5/30/1994,10955,438653,S,2,AD,,,,
TAGGED,312345,AK,PWSA,H,MAIN BAY,1992,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,11.12,,1994,MAIN BAY 225-20,5/31/1994,16254,649557,S,2,AD,,,,
TAGGED,312343,AK,PWSA,H,MAIN BAY,1992,MAIN BAY,COGHILL LK,SOCKEYE,SMOLT       ,6.49,,1994,MAIN BAY 225-20,5/29/1994,16512,659872,S,2,AD,,,,
TAGGED,312310,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,DESHKA R,CHINOOK,SMOLT       ,,,1994,CHENEGA BAY 226-40,5/27/1994,2524,50318,R,2,AD,,,,
TAGGED,312309,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,DESHKA R,CHINOOK,SMOLT       ,,,1994,FLEMING SPIT 221-10,5/26/1994,4974,99334,R,2,AD,,,,
TAGGED,312307,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,DESHKA R,CHINOOK,SMOLT       ,,,1994,LAKE BAY 223-40,5/25/1994,19734,394606,E,2,AD,,,,
TAGGED,312308,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,DESHKA R,CHINOOK,SMOLT       ,,,1994,WHITTIER HBR 224-10,5/27/1994,4923,98302,R,2,AD,,,,
TAGGED,1301021210,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.68,52,1993,LAKE BAY 223-40,5/20/1993,11808,5981729,E,2,AD,,,,
TAGGED,1301021201,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.56,58,1993,LAKE BAY 223-40,6/2/1993,7865,3954403,E,2,AD,,,,
TAGGED,1301021211,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.49,52,1993,LAKE BAY 223-40,5/20/1993,12288,6184474,E,2,AD,,,,
TAGGED,1301021111,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.79,52,1993,LAKE BAY 223-40,4/23/1993,11929,5962245,E,2,AD,,,,
TAGGED,1301021114,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.68,52,1993,LAKE BAY 223-40,4/25/1993,11999,5950084,E,2,AD,,,,
TAGGED,1301021207,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.23,58,1993,LAKE BAY 223-40,5/30/1993,11514,5668482,E,2,AD,,,,
TAGGED,1301010909,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.58,52,1993,LAKE BAY 223-40,6/3/1993,16942,8614886,E,2,AD,,,,
TAGGED,1301021213,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.22,58,1993,LAKE BAY 223-40,6/2/1993,8019,3985299,E,2,AD,,,,
TAGGED,1301021205,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.58,52,1993,LAKE BAY 223-40,4/29/1993,11808,5896582,E,2,AD,,,,
TAGGED,1301021203,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.62,52,1993,LAKE BAY 223-40,4/28/1993,11969,5988610,E,2,AD,,,,
TAGGED,1301021112,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.76,52,1993,LAKE BAY 223-40,4/23/1993,11939,5985843,E,2,AD,,,,
TAGGED,1301021204,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.44,58,1993,LAKE BAY 223-40,6/2/1993,7932,4025247,E,2,AD,,,,
TAGGED,1301021202,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.69,52,1993,LAKE BAY 223-40,4/28/1993,11941,5963664,E,2,AD,,,,
TAGGED,1301021209,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.83,52,1993,LAKE BAY 223-40,5/19/1993,11802,5963318,E,2,AD,,,,
TAGGED,1301021212,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.62,52,1993,LAKE BAY 223-40,5/24/1993,11957,5969397,E,2,AD,,,,
TAGGED,1301021115,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,1.16,58,1993,LAKE BAY 223-40,6/2/1993,7989,3974680,E,2,AD,,,,
TAGGED,1301021208,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.85,52,1993,LAKE BAY 223-40,5/18/1993,11777,5963306,E,2,AD,,,,
TAGGED,1301021206,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.55,52,1993,LAKE BAY 223-40,4/29/1993,12107,6004249,E,2,AD,,,,
TAGGED,1301021113,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,WELLS R,CHUM,FED FRY     ,0.64,52,1993,LAKE BAY 223-40,4/25/1993,11889,5990226,E,2,AD,,,,
TAGGED,312306,AK,PWSA,H,WALLY NOERENBERG,1992,EYAK LK+MILE 18,EYAK LK+MILE 18 CR,COHO,SMOLT       ,,,1994,WHITTIER+FLEMMING+LK,6/9/1994,37447,1484936,E,2,AD,,,,
TAGGED,1301021015,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.29,35,1993,LAKE BAY 223-40,4/27/1993,20087,12105181,E,2,AD,,,,
TAGGED,1301021013,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.29,35,1993,LAKE BAY 223-40,4/24/1993,19901,12036519,E,2,AD,,,,
TAGGED,1301021101,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.29,35,1993,LAKE BAY 223-40,5/3/1993,19973,12003572,E,2,AD,,,,
TAGGED,1301021102,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.27,35,1993,LAKE BAY 223-40,5/3/1993,19910,11976571,E,2,AD,,,,
TAGGED,1301021108,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.25,37,1993,LAKE BAY 223-40,5/2/1993,20194,12022492,E,2,AD,,,,
TAGGED,1301021109,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.35,38,1993,LAKE BAY 223-40,5/30/1993,19808,12063272,E,2,AD,,,,
TAGGED,1301021012,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.33,35,1993,LAKE BAY 223-40,4/24/1993,20757,12688033,E,2,AD,,,,
TAGGED,1301021103,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.32,37,1993,LAKE BAY 223-40,5/6/1993,19819,12016427,E,2,AD,,,,
TAGGED,1301021014,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.27,35,1993,LAKE BAY 223-40,4/26/1993,19562,11900957,E,2,AD,,,,
TAGGED,1301021110,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.32,38,1993,LAKE BAY 223-40,5/30/1993,24201,14355219,E,2,AD,,,,
TAGGED,1301021106,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.29,37,1993,LAKE BAY 223-40,5/8/1993,19690,12003914,E,2,AD,,,,
TAGGED,1301021107,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.26,37,1993,LAKE BAY 223-40,5/2/1993,19901,12020607,E,2,AD,,,,
TAGGED,1301021105,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.25,37,1993,LAKE BAY 223-40,5/8/1993,20036,12167539,E,2,AD,,,,
TAGGED,1301021104,AK,PWSA,H,WALLY NOERENBERG,1992,WALLY NOERENBERG,,PINK,FED FRY     ,0.29,37,1993,LAKE BAY 223-40,5/6/1993,21118,12727191,E,2,AD,,,,
TAGGED,1301021304,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,CROOKED CR 221-60,CHUM,FED FRY     ,1.03,51,1993,SOLOMON GULCH 221-60,6/6/1993,36327,17670584,E,2,AD,,,,
TAGGED,312349,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,CORBIN CR,COHO,SMOLT       ,13.13,,1994,BOULDER BAY 221-50,6/16/1994,408,13784,R,2,AD,,,,
TAGGED,312348,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,CORBIN CR,COHO,SMOLT       ,20.22,128,1994,SOLOMON GULCH 221-60,6/16/1994,23761,901303,,2,AD,,,,
TAGGED,1301020508,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.41,39,1993,SOLOMON GULCH 221-60,4/26/1993,51650,31028437,E,2,AD,,,,
TAGGED,1301021310,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.27,,1993,SOLOMON GULCH 221-60,5/4/1993,30223,18457283,E,2,AD,,,,
TAGGED,1301021302,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.4,39,1993,SOLOMON GULCH 221-60,4/30/1993,66651,40031900,E,2,AD,,,,
TAGGED,1301020511,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,1.27,54,1993,SOLOMON GULCH 221-60,6/1/1993,30358,18237547,E,2,AD,,,,
TAGGED,1301020509,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.42,39,1993,SOLOMON GULCH 221-60,4/28/1993,50158,29948159,E,2,AD,,,,
TAGGED,1301021305,AK,VFDA,H,SOLOMON GULCH,1992,SOLOMON GULCH 221-60,JACK BAY 221-50,PINK,FED FRY     ,0.27,,1993,SOLOMON GULCH 221-60,5/4/1993,6724,4161909,E,2,AD,,,,
TAGGED,312458,AK,PWSA,M,(M) GULKANA,1993,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.62,89,1995,SUMMIT LK 212-20,6/6/1995,10084,42317,,2,AD,,,,
TAGGED,312460,AK,PWSA,M,(M) GULKANA,1993,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,5.39,89,1995,SUMMIT LK 212-20,6/15/1995,10204,115407,,2,AD,,,,
TAGGED,312461,AK,PWSA,M,(M) GULKANA,1993,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,7.75,99,1995,SUMMIT LK 212-20,7/1/1995,10120,132335,,2,AD,,,,
TAGGED,312459,AK,PWSA,M,(M) GULKANA,1993,GULKANA,GULKANA R,SOCKEYE,PRESMOLT    ,6.3,93,1995,SUMMIT LK 212-20,6/23/1995,10365,175242,,2,AD,,,,
TAGGED,1301030303,AK,PWSA,H,A F KOERNIG,1993,A F KOERNIG,,PINK,FED FRY     ,1.09,52,1994,SAWMILL BAY 226-40,6/13/1994,17732,3547896,S,2,AD,,,,
TAGGED,1301030110,AK,PWSA,H,A F KOERNIG,1993,A F KOERNIG,,PINK,FED FRY     ,0.26,32,1994,SAWMILL BAY 226-40,4/30/1994,9213,5527509,T,2,AD,,,,
TAGGED,1301030115,AK,PWSA,H,A F KOERNIG,1993,A F KOERNIG,,PINK,FED FRY     ,0.21,33,1994,SAWMILL BAY 226-40,5/4/1994,8570,5142018,T,2,AD,,,,
